DATE,DES_CAR_TOTAL,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW,PCODE
20141118,30841,-0.1,0,0,0,0
20141119,29558,-0.2,0,0,0,0
20141120,32410,2.2,0,0,0,0
20141121,47481,5.6,0,0,0,1
20141122,66449,5.6,0.2,0,0,11
20141123,40338,3.4,0,0,0,110
20141124,32582,4.7,0,0,0,100
20141125,29549,3.2,20,0,0,0
20141126,29884,2.6,0,0,0,0
20141127,31482,2.8,0,0,0,0
20141128,24042,3.1,5,0,0,1
20141129,35798,5,2,0,0,11
20141130,20861,4.4,5.5,0,0,110
20141201,28720,-4.4,0.6,0.1,0.1,100
20141202,26124,-10.6,0,0,0,0
20141203,24386,-6.2,0.2,0.2,0.2,0
20141204,26781,-7.4,0,0,0,0
20141205,39743,-10.5,0,0,0,1
20141206,58616,-9.5,0,0,0,11
20141207,33508,-7.9,0,0,0,110
20141208,28594,-4.9,0,0,0,100
20141209,27394,-6.7,0,0,0,0
20141210,26719,-0.6,0,0,0,0
20141211,27118,-4.1,0.1,0.1,0.1,0
20141212,38456,-7.7,0.3,0.3,0.3,1
20141213,58558,-9.8,0,0,0.3,11
20141214,34999,-7.6,0,0,0,110
20141215,26514,-3,4.2,6,6,100
20141216,22793,-8.5,4.1,7.3,13.3,0
20141217,25149,-14.7,0,0,13.3,0
20141218,27276,-13.7,0,0,13.3,0
20141219,39913,-7.3,0,0,12,1
20141220,54060,-4.4,1.3,2.8,13.6,11
20141221,33842,-10.4,0,0,6,110
20141222,28987,-8.8,0,0,3.7,100
20141223,29441,-4.2,0,0,3.7,0
20141224,40190,-0.8,0.1,0.1,3.8,1
20141225,42612,-7.5,0,0,1,01S
20141226,47052,-8.6,0,0,0,101
20141227,61303,-6.3,0,0,0,11
20141228,41347,-3,0,0,0,110
20141229,36542,-1.2,0,0,0,100
20141230,35868,-1.2,0,0,0,0
20141231,33836,-6.2,0.8,1,1,1
20150101,60649,-12.9,0,0,0,01S
20150102,53600,-10.6,0,0,0,101
20150103,60372,-6.8,0,0,0,11
20150104,37033,-1.3,0,0,0,110
20150105,31036,-1.6,0.7,0.6,0.6,100
20150106,28486,-3.6,1.4,1.1,1.3,0
20150107,28470,-11.2,0,0,0,0
20150108,29684,-10.6,0,0,0,0
20150109,45880,-6.9,0,0,0,1
20150110,69647,-4.4,0,0,0,11
20150111,43797,-3.3,0.5,0.5,0.5,110
20150112,32422,-8.1,0,0,0,100
20150113,30602,-5.1,0,0,0,0
20150114,30095,-1.6,0,0,0,0
20150115,31781,-1.2,0.3,0.2,0.2,0
20150116,46505,-3.9,0.3,0.1,0.1,1
20150117,69154,-6.9,0,0,0,11
20150118,43132,-5.6,1.7,3.8,3.8,110
20150119,28089,-3.3,0.9,1.9,5.7,100
20150120,29387,-5.1,0,0,2.5,0
20150121,29096,-1.9,0.1,0,0,0
20150122,29314,-2.1,11,0,0,0
20150123,48206,-4.9,0,0,0,1
20150124,71287,-3.2,0,0,0,11
20150125,41135,-2.7,1.5,0,0,110
20150126,31098,2.1,1.5,0,0,100
20150127,28412,-3.8,0.2,0,0,0
20150128,26410,-8.9,0.7,0,0,0
20150129,30189,-6.3,0.5,0,0,0
20150130,26198,-5.9,0.1,0,0,1
20150131,37080,-10.1,0,0,0,11
20150201,37941,-8.8,0,0,0,110
20150202,29343,-7.1,0,0,0,100
20150203,28203,-5.7,0,0,0,0
20150204,27492,-5.6,0,0,0,0
20150205,20905,-4.6,0.9,0,0,0
20150206,42390,-3.9,0,0,0,1
20150207,64337,-2.8,0,0,0,11
20150208,35098,-11.5,0,0,0,110
20150209,17696,-10.7,0,0,0,100
20150210,26943,-3.3,0,0,0,0
20150211,28988,-0.6,0,0,0,0
20150212,18893,-5.7,0,0,0,0
20150213,41652,-6.3,0,0,0,1
20150214,55706,-1.9,0,0,0,11
20150215,34112,1.1,0,0,0,110
20150216,29336,0.2,7,0,0,100
20150217,49121,-2.1,2.7,0,0,1
20150218,64312,-2.8,3.5,0,0,A-1
20150219,65544,-4.2,2,0,0,A0
20150220,57280,-3.6,0,0,0,A+1
20150221,34899,2,3.5,0,0,A+2
20150222,21836,2.3,0,0,0,A
20150223,34033,-2.7,0,0,0,A
20150224,34492,-1.6,0,0,0,0
20150225,34189,0.9,0,0,0,0
20150226,33037,-2.1,0.3,0,0,0
20150227,27078,-6.3,0,0,0,1
20150228,36926,-2.2,0,0,0,11
20150301,41912,-1.4,0,0,0,110
20150302,30054,-0.5,0,0,0,100
20150303,26032,0.4,0.3,0,0,0
20150304,25766,-6.3,0,0,0,0
20150305,27337,-7,0,0,0,0
20150306,28583,-3.3,0,0,0,1
20150307,60637,-0.8,0,0,0,11
20150308,37031,1.3,0,0,0,110
20150309,22494,-0.1,0,0,0,100
20150310,26733,-8.1,0,0,0,0
20150311,26927,-5.2,0.2,0,0,0
20150312,28152,-3.1,0,0,0,0
20150313,28457,-0.4,3,0,0,1
20150314,62799,-0.3,0,0,0,11
20150315,37397,3.4,0,0,0,110
20150316,30907,6.8,0,0,0,100
20150317,29039,8.5,0,0,0,0
20150318,25917,2.2,15.5,0,0,0
20150319,29877,7.7,0,0,0,0
20150320,41389,8.1,0,0,0,1
20150321,65229,6.3,0,0,0,11
20150322,39196,4.6,0,0,0,110
20150323,31292,-0.3,0,0,0,100
20150324,28700,-1.7,0,0,0,0
20150325,28871,1,0,0,0,0
20150326,29972,6.1,0,0,0,0
20150327,40911,8.1,0,0,0,1
20150328,64332,8.6,0,0,0,11
20150329,36979,6.9,0,0,0,110
20150330,32093,10.5,0,0,0,100
20150331,16790,10.7,2.5,0,0,0
20150401,27558,2.5,5.5,0,0,0
20150402,28299,9.9,5,0,0,0
20150403,42119,8.1,19.5,0,0,1
20150404,61919,1.7,1,0,0,11
20150405,36548,5,0,0,0,110
20150406,33281,4.6,0,0,0,100
20150407,30158,-1.4,2,0,0,0
20150408,30245,0.4,0,0,0,0
20150409,32045,3,0,0,0,0
20150410,46925,4.4,0,0,0,1
20150411,68270,5.2,0,0,0,11
20150412,39470,3.1,0,0,0,110
20150413,32170,2.3,5,0,0,100
20150414,26822,2.2,7,0,0,0
20150415,31546,6.1,0.2,0,0,0
20150416,30361,8,5,0,0,0
20150417,47019,7.9,0,0,0,1
20150418,66778,12.4,0,0,0,11
20150419,32979,9.5,4,0,0,110
20150420,31934,4.4,8.5,0,0,100
20150421,32407,9.5,0,0,0,0
20150422,31587,10.5,0,0,0,0
20150423,33178,11.2,0,0,0,0
20150424,47829,11,0,0,0,1
20150425,67577,12.2,0,0,0,11
20150426,42081,16.9,0,0,0,110
20150427,35940,17.1,0,0,0,100
20150428,31718,14,0,0,0,0
20150429,31221,11.6,0,0,0,0
20150430,26508,14.7,0,0,0,0
20150501,82306,16.9,0,0,0,1
20150502,77933,17.7,0,0,0,12
20150503,57829,14.8,2.5,0,0,110
20150504,55902,13,0,0,0,101
20150505,40105,10.7,0,0,0,S10
20150506,34349,12.5,0,0,0,100
20150507,34133,13.1,0,0,0,0
20150508,45303,14.2,0,0,0,1
20150509,69693,11.4,0,0,0,11
20150510,41976,7.6,0,0,0,110
20150511,34004,13.4,2,0,0,100
20150512,30924,11.2,6,0,0,0
20150513,33349,14.7,0,0,0,0
20150514,34042,18.1,0,0,0,0
20150515,49256,17.7,0,0,0,1
20150516,72164,14.6,0,0,0,11
20150517,42944,14.7,0,0,0,110
20150518,35157,14.5,0,0,0,100
20150519,32971,13.6,2,0,0,0
20150520,33356,10.4,0,0,0,0
20150521,33966,13.9,0,0,0,0
20150522,47881,17.5,0,0,0,1
20150523,88814,16.2,0,0,0,12
20150524,76669,15.6,0,0,0,111
20150525,39731,15.2,0,0,0,110
20150526,34477,19.3,0,0,0,100
20150527,33262,17.8,0,0,0,0
20150528,33827,16.4,0,0,0,0
20150529,25753,18.5,0,0,0,1
20150530,34620,14.4,0.5,0,0,11
20150531,21072,14.6,0,0,0,110
20150601,34277,17.2,0,0,0,100
20150602,32660,18.8,0,0,0,0
20150603,31863,15.3,0,0,0,0
20150604,33698,15.3,0,0,0,0
20150605,52667,12,4,0,0,1
20150606,71443,12.8,0,0,0,11
20150607,35583,16.7,0,0,0,110
20150608,20511,16,0,0,0,100
20150609,32545,18.4,0,0,0,0
20150610,31988,18.4,0,0,0,0
20150611,32188,17.5,0,0,0,0
20150612,48181,18.6,0.1,0,0,1
20150613,68343,17.6,4,0,0,11
20150614,35869,15.6,0.1,0,0,110
20150615,33764,17.4,1.5,0,0,100
20150616,32148,17.1,0,0,0,0
20150617,16982,13.5,0,0,0,0
20150618,33409,14.4,9.5,0,0,0
20150619,50529,12.5,2,0,0,1
20150620,64676,13.8,0.5,0,0,11
20150621,40984,15.8,0,0,0,110
20150622,35523,17.7,2,0,0,100
20150623,32289,17.1,1,0,0,0
20150624,33250,16,0,0,0,0
20150625,33421,16.7,4,0,0,0
20150626,46262,14.8,56.5,0,0,1
20150627,74198,13.5,1.5,0,0,11
20150628,43849,15.9,0,0,0,110
20150629,35680,20.9,0,0,0,100
20150630,15178,16,1.5,0,0,0
20150701,32491,17.3,4,0,0,0
20150702,34410,17.6,0,0,0,0
20150703,54979,15,2,0,0,1
20150704,76535,13.2,0,0,0,11
20150705,42682,15,0,0,0,110
20150706,36820,15.6,0,0,0,100
20150707,33414,15.6,0.5,0,0,0
20150708,31333,14.8,20,0,0,0
20150709,34444,15.9,2,0,0,0
20150710,58001,18.6,0,0,0,1
20150711,77195,22.9,0.1,0,0,11
20150712,35466,20.9,21,0,0,110
20150713,32652,20.6,3,0,0,100
20150714,36035,20.6,1,0,0,0
20150715,36110,16.5,0,0,0,0
20150716,37826,13.4,6,0,0,0
20150717,55681,14.1,0,0,0,1
20150718,75802,18.1,0,0,0,11
20150719,44540,18.3,0.5,0,0,110
20150720,39522,17.8,0,0,0,100
20150721,35940,20.5,1,0,0,0
20150722,37437,21.6,11,0,0,0
20150723,39098,22.6,20,0,0,0
20150724,51197,22,33.5,0,0,1
20150725,68596,22.6,3,0,0,11
20150726,53851,22.7,1.5,0,0,110
20150727,50930,22.4,0,0,0,100
20150728,46324,22.5,0,0,0,0
20150729,53617,22.2,5.5,0,0,0
20150730,66488,24.7,0,0,0,0
20150731,10424,24.4,0,0,0,1
20150801,96418,22.6,0,0,0,11
20150802,69323,21.7,1.5,0,0,110
20150803,68300,24.5,0,0,0,100
20150804,56716,24.4,0,0,0,0
20150805,57101,23.2,0,0,0,0
20150806,61672,23.4,0,0,0,0
20150807,72263,23,6,0,0,1
20150808,79054,22.3,0.1,0,0,11
20150809,57016,21.5,0,0,0,110
20150810,54031,21.7,0,0,0,100
20150811,48449,21.4,0,0,0,0
20150812,49680,19.5,0,0,0,0
20150813,64655,19.2,0.2,0,0,1
20150814,94285,18.4,12,0,0,12
20150815,79075,19.9,0,0,0,111
20150816,48564,19.7,3.5,0,0,110
20150817,47654,18.9,0.1,0,0,100
20150818,41439,18.6,0.3,0,0,0
20150819,41126,19,0,0,0,0
20150820,41733,20.4,0.5,0,0,0
20150821,54559,19.3,1,0,0,1
20150822,76274,19.3,0,0,0,11
20150823,47797,19.1,0,0,0,110
20150824,39375,18.1,65.5,0,0,100
20150825,30161,16,201.5,0,0,0
20150826,35957,15.9,9,0,0,0
20150827,38572,18.5,0.5,0,0,0
20150828,55770,17,0.5,0,0,1
20150829,80432,18,0,0,0,11
20150830,49670,17.2,5.9,0,0,110
20150831,22315,17.8,0.1,0,0,100
20150901,34278,16.9,7.5,0,0,0
20150902,32245,18.1,0.1,0,0,0
20150903,35322,17.8,0.1,0,0,0
20150904,52661,16.7,0,0,0,1
20150905,75051,16.9,5.5,0,0,11
20150906,46889,14,41,0,0,110
20150907,38185,13.5,0.5,0,0,100
20150908,36036,12.5,0,0,0,0
20150909,35444,14.6,0,0,0,0
20150910,37181,15.8,0,0,0,0
20150911,51433,15.2,3,0,0,1
20150912,77127,13.3,8,0,0,11
20150913,47167,12.1,0,0,0,110
20150914,38034,12.7,0,0,0,100
20150915,22357,11.7,0,0,0,0
20150916,35618,11.9,0,0,0,0
20150917,36915,13.3,0,0,0,0
20150918,48882,13.4,0,0,0,1
20150919,66797,13.3,0,0,0,11
20150920,41747,13.9,0,0,0,110
20150921,37549,13.5,0,0,0,100
20150922,35022,14.2,0,0,0,0
20150923,32758,14.2,0,0,0,0
20150924,33013,13.8,0,0,0,0
20150925,54839,13.5,0,0,0,1
20150926,78058,13.4,0,0,0,A-1
20150927,75551,13,0,0,0,A0
20150928,53671,13,0,0,0,A+1
20150929,37094,12,0,0,0,A+2
20150930,21306,13,0,0,0,A
20151001,29446,13.1,26.5,0,0,A
20151002,47196,10.1,0,0,0,1
20151003,71828,13.9,0,0,0,11
20151004,41097,9,0,0,0,110
20151005,37131,9.4,0,0,0,100
20151006,37093,10.9,0,0,0,0
20151007,36374,12,0,0,0,0
20151008,54904,13,0,0,0,1
20151009,86288,11.1,0,0,0,12
20151010,63125,7.7,2.5,0,0,111
20151011,42824,6.2,0.5,0,0,110
20151012,38948,6.7,0,0,0,100
20151013,38218,8.6,0,0,0,0
20151014,37455,10,0,0,0,0
20151015,40483,9.2,0,0,0,0
20151016,56907,9.2,0,0,0,1
20151017,77670,10.3,0,0,0,11
20151018,51623,11.5,0,0,0,110
20151019,41971,13.9,0.5,0,0,100
20151020,38341,11.3,0,0,0,0
20151021,38231,12.2,0.3,0,0,0
20151022,39601,8.4,1,0,0,0
20151023,54796,12.1,0,0,0,1
20151024,76435,12.6,0.5,0,0,11
20151025,50303,7.4,0,0,0,110
20151026,40072,7.4,0,0,0,100
20151027,34254,8.3,3.5,0,0,0
20151028,36037,5.6,0,0,0,0
20151029,36195,3.7,0.2,0,0,0
20151030,28784,1,0,0,0,1
20151031,40453,0.4,0,0,0,11
20151101,42892,3.1,0,0,0,110
20151102,35587,5.7,0,0,0,100
20151103,34419,5.4,0,0,0,0
20151104,33261,6.4,0,0,0,0
20151105,35046,8.2,0,0,0,0
20151106,49620,6.3,9,0,0,1
20151107,59704,7.1,36.5,0,0,11
20151108,35532,6.6,23.5,0,0,110
20151109,34623,7,10,0,0,100
20151110,33682,6.5,2.5,0,0,0
20151111,33131,6.1,1,0,0,0
20151112,36141,7.4,0.5,0,0,0
20151113,49246,7.4,32.5,0,0,1
20151114,70788,9.6,15,0,0,11
20151115,44718,8.6,0,0,0,110
20151116,35786,6.9,5.5,0,0,100
20151117,32865,7,2,0,0,0
20151118,30255,3.6,27,0,0,0
20151119,34349,3.9,0.2,0,0,0
20151120,51578,6.3,1,0,0,1
20151121,70117,4.6,0,0,0,11
20151122,43056,5.3,7,0,0,110
20151123,32311,3.6,7.5,0,0,100
20151124,33075,0.8,1.5,0,0,0
20151125,26884,-0.4,10.5,0,0,0
20151126,29106,-6.1,0,0,0,0
20151127,43722,-6.7,0,0,0,1
20151128,65003,-3.3,0,0,0,11
20151129,37100,-2.2,1,0,0,110
20151130,19667,0.5,1,0,0,100
20151201,30720,-1.7,0,0,0,0
20151202,26885,3.5,7,0,0,0
20151203,24500,-4.6,2.5,0,0,0
20151204,39262,-5.6,0,0,0,1
20151205,60006,-0.4,0,0,0,11
20151206,36148,-2.6,0,0,0,110
20151207,31777,-1.5,0,0,0,100
20151208,29883,0.9,0,0,0,0
20151209,29181,2,0,0,0,0
20151210,29831,4.4,0.6,0,0,0
20151211,43758,0.3,4.5,0,0,1
20151212,63718,-1.2,0,0,0,11
20151213,39319,-1.2,0,0,0,110
20151214,32088,2.3,0.5,0,0,100
20151215,29814,1.8,0.3,0,0,0
20151216,29082,-4.4,0,0,0,0
20151217,29687,-8.7,0,0,0,0
20151218,42945,-5.7,0,0,0,1
20151219,64012,-5.2,0,0,0,11
20151220,39996,-1.9,0,0,0,110
20151221,33175,-1.1,0,0,0,100
20151222,32748,-1.5,0,0,0,0
20151223,32034,1.1,0.1,0,0,0
20151224,50175,-1.8,0,0,0,1
20151225,72939,-4.3,0,0,0,12
20151226,55275,-2.1,0,0,0,111
20151227,40774,-6.5,0,0,0,110
20151228,37913,-9.3,0,0,0,100
20151229,21822,-7.6,0,0,0,0
20151230,40025,-5.3,0,0,0,0
20151231,37827,-1.9,0,0,0,1
20160101,90897,-3.2,0,0,0,12
20160102,57420,2.1,0,0,0,111
20160103,36649,3.2,0,0,0,110
20160104,33833,0.2,0,0,0,100
20160105,31401,-4.7,0,0,0,0
20160106,30296,-5.9,0,0,0,0
20160107,32374,-6.5,0,0,0,0
20160108,46455,-7.3,0,0,0,1
20160109,65822,-5.7,0,0,0,11
20160110,42806,-3.6,0,0,0,110
20160111,21210,-8.2,0,0,0,100
20160112,32938,-9.4,0,0,0,0
20160113,20858,-8.4,0,0,0,0
20160114,18702,-8.1,0,0,0,0
20160115,48859,-7,0,0,0,1
20160116,70690,-7.4,0,0,0,11
20160117,44789,-3.7,0,0,0,110
20160118,33837,-8.1,0,0,0,100
20160119,29133,-16.7,0,0,0,0
20160120,29116,-14.3,0,0,0,0
20160121,30541,-11.4,0,0,0,0
20160122,46218,-10.6,0,0,0,1
20160123,62124,-14,0,0,0,11
20160124,33027,-18.4,0,0,0,110
20160125,30713,-13.4,0,0,0,100
20160126,29045,-7.4,0,0,0,0
20160127,31798,-4.3,0,0,0,0
20160128,32948,-5.6,0,0,0,0
20160129,26467,-3.2,2.6,0,0,1
20160130,36017,-2.9,0,0,0,11
20160131,21633,-5.3,0,0,0,110
20160201,30506,-10.1,0,0,0,100
20160202,29116,-10.3,0,0,0,0
20160203,28347,-8,0,0,0,0
20160204,29691,-4.3,0,0,0,0
20160205,41807,-5.9,0,0,0,1
20160206,65185,-7.3,0.6,0,0,A-2
20160207,64618,-8.1,0,0,0,A-1
20160208,63720,-4.4,1.9,0,0,A0
20160209,47122,-4,0.6,0,0,A+1
20160210,34670,-4.6,0,0,0,A+2
20160211,31842,1.2,0,0,0,100
20160212,33856,6.8,8.6,0,0,1
20160213,47979,7.9,11.1,0,0,11
20160214,32608,-4.4,0.3,0,0,110
20160215,31886,-10.3,0,0,0,100
20160216,29533,-7.2,0.2,0,0,0
20160217,31309,-5.1,0,0,0,0
20160218,33349,-0.4,0,0,0,0
20160219,47197,-1,0,0,0,1
20160220,65643,-2.9,0,0,0,11
20160221,43349,-5.1,0,0,0,110
20160222,36901,-2.6,0,0,0,100
20160223,34020,-2.2,0,0,0,0
20160224,34781,-5.7,0,0,0,0
20160225,34901,-5.7,0,0,0,0
20160226,47015,-2.2,0,0,0,1
20160227,70758,-1.8,3.5,0,0,12
20160228,51935,-2.3,12.2,0,0,110
20160229,25585,-8.9,0,0,0,101
20160301,42052,-8.6,0,0,0,S10
20160302,30008,-2.5,0,0,0,100
20160303,29430,1.9,0,0,0,0
20160304,38658,-0.3,0,0,0,1
20160305,48863,6.4,14.8,0,0,11
20160306,37090,6.4,0,0,0,110
20160307,32703,3.8,0,0,0,100
20160308,30672,0.9,0,0,0,0
20160309,28558,-3.7,0,0,0,0
20160310,29370,-4.1,0,0,0,0
20160311,40975,-5.1,0,0,0,1
20160312,62586,-2.4,0,0,0,11
20160313,37777,-0.3,0,0,0,110
20160314,32591,-2.8,0.6,0,0,100
20160315,30785,1.7,0,0,0,0
20160316,30541,5.2,0,0,0,0
20160317,31047,6.6,0,0,0,0
20160318,41943,8.5,0,0,0,1
20160319,67018,3.3,0,0,0,11
20160320,40977,1.2,0,0,0,110
20160321,33840,4.4,0,0,0,100
20160322,31612,4.9,0,0,0,0
20160323,30470,0,2.7,0,0,0
20160324,31097,-0.8,0.2,0,0,0
20160325,43545,0.3,0,0,0,1
20160326,65068,0.5,0,0,0,11
20160327,41947,3.1,0,0,0,110
20160328,35719,6.1,0,0,0,100
20160329,31942,8.8,0.1,0,0,0
20160330,31340,8.2,0,0,0,0
20160331,18601,8.7,0,0,0,0
20160401,46924,6,0,0,0,1
20160402,67112,10.9,0,0,0,11
20160403,39890,5.5,1.9,0,0,110
20160404,36418,5,0,0,0,100
20160405,33866,9.1,0,0,0,0
20160406,32946,9.5,2,0,0,0
20160407,31996,10.4,24.8,0,0,0
20160408,50454,10.5,0,0,0,1
20160409,67481,11.8,0,0,0,11
20160410,40755,3.5,1.1,0,0,110
20160411,37686,2.2,0.4,0,0,100
20160412,39362,8.7,0,0,0,1
20160413,36328,10.6,0,0,0,10
20160414,36055,11.7,0,0,0,100
20160415,47746,10.8,0,0,0,1
20160416,63372,13.1,18.8,0,0,11
20160417,39149,7.6,8.4,0,0,110
20160418,37390,7.3,5.4,0,0,100
20160419,33212,8.3,0,0,0,0
20160420,33273,10.4,0.3,0,0,0
20160421,33539,10.2,21.4,0,0,0
20160422,50084,14.1,0,0,0,1
20160423,70230,10.8,0,0,0,11
20160424,43393,6.7,0,0,0,110
20160425,38493,13,0,0,0,100
20160426,35820,8.3,0,0,0,0
20160427,34866,3.5,0,0,0,0
20160428,35588,5.4,0,0,0,0
20160429,27119,10,0,0,0,1
20160430,33484,12.5,0,0,0,11
20160501,44993,16.5,0,0,0,110
20160502,38144,17.7,0.9,0,0,100
20160503,29917,11.6,5.3,0,0,0
20160504,57589,9.8,3,0,0,1
20160505,78756,14.3,0,0,0,12
20160506,75203,13.8,1.1,0,0,111
20160507,68654,11.6,0,0,0,111
20160508,41026,13.1,0,0,0,110
20160509,38471,14.6,0,0,0,100
20160510,32461,8.5,23.5,0,0,0
20160511,36406,12.1,1.4,0,0,0
20160512,37459,14.5,0,0,0,0
20160513,55149,9.1,0,0,0,1
20160514,72422,10.4,0,0,0,11
20160515,38134,15,2.5,0,0,110
20160516,38273,11.2,4.5,0,0,100
20160517,37284,15.2,0,0,0,0
20160518,36523,16.4,0,0,0,0
20160519,37571,15.5,0,0,0,0
20160520,53595,13.1,0,0,0,1
20160521,73471,12.4,0,0,0,11
20160522,45753,13.7,0,0,0,110
20160523,39197,16.1,0,0,0,100
20160524,30437,13.6,4.5,0,0,0
20160525,37196,15.2,0,0,0,0
20160526,37786,15.4,0.1,0,0,0
20160527,53027,15.6,0,0,0,1
20160528,69168,17.5,0,0,0,11
20160529,43371,15.8,0,0,0,110
20160530,38672,17.3,0,0,0,100
20160531,19118,17.1,0,0,0,0
20160601,35256,13.1,0,0,0,0
20160602,37220,13.7,0,0,0,0
20160603,59345,18,0,0,0,1
20160604,87061,15.7,0,0,0,12
20160605,75629,13.3,0,0,0,111
20160606,43363,15.2,0,0,0,110
20160607,37744,16.3,0,0,0,100
20160608,35116,16.5,0,0,0,0
20160609,36279,15.7,0,0,0,0
20160610,52001,17.4,0,0,0,1
20160611,72457,20.2,0,0,0,11
20160612,41410,19.7,9.5,0,0,110
20160613,39321,15.1,0.1,0,0,100
20160614,36296,16.3,14.4,0,0,0
20160615,31940,17.4,8,0,0,0
20160616,36946,17.2,0,0,0,0
20160617,57405,18.5,0,0,0,1
20160618,75531,19.8,0,0,0,11
20160619,45396,18.6,0,0,0,110
20160620,40412,18.8,0,0,0,100
20160621,37133,17.7,0,0,0,0
20160622,35776,16.4,10.4,0,0,0
20160623,40476,20,0.1,0,0,0
20160624,52431,17.1,11.9,0,0,1
20160625,76109,16.5,0,0,0,11
20160626,47741,16.8,0,0,0,110
20160627,41202,17.5,0,0,0,100
20160628,38580,17.8,0,0,0,0
20160629,34749,18.4,0,0,0,0
20160630,18016,20.9,9.9,0,0,0
20160701,50321,20.7,59.3,0,0,1
20160702,68191,19.6,17.9,0,0,11
20160703,42356,18.7,0,0,0,110
20160704,33941,16.2,99.9,0,0,100
20160705,26409,17.7,98.8,0,0,0
20160706,31689,14.8,22.3,0,0,0
20160707,38025,19.3,0,0,0,0
20160708,60498,21.9,0,0,0,1
20160709,75331,21.8,0,0,0,11
20160710,48331,21.4,0,0,0,110
20160711,41854,22.2,0,0,0,100
20160712,34688,21,2.6,0,0,0
20160713,39779,21.8,0,0,0,0
20160714,41857,18.5,19.1,0,0,0
20160715,59222,17.8,0,0,0,1
20160716,61087,16,81,0,0,11
20160717,45032,18.7,6.2,0,0,110
20160718,42730,19.1,0,0,0,100
20160719,40499,17.6,0,0,0,0
20160720,39969,17.3,0.2,0,0,0
20160721,42419,17.3,0,0,0,0
20160722,60417,18.4,0,0,0,1
20160723,75645,21.8,0.3,0,0,11
20160724,53781,22.9,0.2,0,0,110
20160725,51333,23.2,0,0,0,100
20160726,46361,23.4,0,0,0,0
20160727,52656,22.6,0,0,0,0
20160728,59760,23.9,0,0,0,0
20160729,70438,22.1,0,0,0,1
20160730,91129,24.1,0,0,0,11
20160731,76568,22.7,13.5,0,0,110
20160801,70525,22.2,11.4,0,0,100
20160802,58521,21.2,0.5,0,0,0
20160803,61175,21.2,0,0,0,0
20160804,62082,20.9,0,0,0,0
20160805,73100,21.1,0,0,0,1
20160806,76563,22.3,0,0,0,11
20160807,58154,23.1,8.9,0,0,110
20160808,54749,22.1,0.2,0,0,100
20160809,48809,20.5,0.3,0,0,0
20160810,51423,23.4,0,0,0,0
20160811,57107,24.3,0,0,0,0
20160812,76196,24.4,0,0,0,1
20160813,103227,25.1,0,0,0,12
20160814,79096,23.9,0.7,0,0,111
20160815,54878,22.7,0,0,0,110
20160816,46606,21.9,2.4,0,0,100
20160817,46411,21.2,0,0,0,0
20160818,45623,22.2,0,0,0,0
20160819,60711,22.5,0,0,0,1
20160820,77161,21.9,0,0,0,11
20160821,51963,21,1.4,0,0,110
20160822,45111,20.5,0,0,0,100
20160823,40705,20.4,0,0,0,0
20160824,38780,21.1,0,0,0,0
20160825,40983,21.8,4.4,0,0,0
20160826,57157,13.9,35.4,0,0,1
20160827,79776,13.9,0,0,0,11
20160828,54592,14,152.5,0,0,110
20160829,42944,12.6,32.6,0,0,100
20160830,37742,13.4,7.3,0,0,0
20160831,17211,13.7,2.4,0,0,0
20160901,37689,19,0,0,0,0
20160902,51089,16.8,1.4,0,0,1
20160903,69737,17.7,1.6,0,0,11
20160904,46417,18,30.6,0,0,110
20160905,39575,19.4,8.2,0,0,100
20160906,37994,19.5,0,0,0,0
20160907,37045,17.8,0,0,0,0
20160908,36899,17.1,4,0,0,0
20160909,45899,16.7,4.2,0,0,1
20160910,61425,17.5,0.1,0,0,11
20160911,39390,17.2,2.7,0,0,110
20160912,38401,16.1,0,0,0,100
20160913,55725,15.5,0.4,0,0,1
20160914,79302,16.9,1.2,0,0,A-1
20160915,77339,17.1,0,0,0,A0
20160916,66002,17.6,0,0,0,A+1
20160917,37967,14.9,18.9,0,0,A+2
20160918,34516,14.7,5.1,0,0,A
20160919,37060,12.7,15.9,0,0,100
20160921,35887,12.8,0,0,0,0
20160922,35790,12.8,0,0,0,0
20160924,69827,14,0,0,0,11
20160925,46775,15.8,0,0,0,110
20160926,39372,14.9,0,0,0,100
20161019,19937,12.8,0,0,0,0
20161020,20690,9.9,3.3,0,0,0
20161021,28932,9.5,0.8,0,0,1
20161022,79861,10.9,3,0,0,11
20161023,51095,5.1,11.2,0,0,110
20161024,42719,6,0,0,0,100
20161025,33914,8.4,20.7,0,0,0
20161026,36639,8.6,0,0,0,0
20161027,38967,8.2,0.1,0,0,0
20161028,54333,8.4,0.5,0,0,1
20161029,74907,4.4,1.4,0,0,11
20161030,47301,3.4,0,0,0,110
20161031,36866,4.1,0,0,0,100
20161101,32055,-0.8,0,0,0,0
20161102,32545,-0.8,0,0,0,0
20161103,34635,3.2,0,0,0,0
20161104,50211,7.3,0,0,0,1
20161105,72107,9.4,0,0,0,11
20161106,45029,4.2,7.8,0,0,110
20161107,36742,8.2,1.6,0,0,100
20161108,33443,3.2,1.5,0,0,0
20161109,17527,-1.3,0,0,0,0
20161110,35466,1.8,0,0,0,0
20161111,45952,3.9,0,0,0,1
20161112,62383,6.1,0,0,0,11
20161113,37513,8.1,0,0,0,110
20161114,31778,10.6,0,0,0,100
